source_,tgt_,model_id,model_human,pair,mqm_score,comet_xl,comet_xxl,prometheus,gemba_all_orig,gemba_all_literary,gemba_acc_literary,gemba_flu_literary,gemba_all_literary,gemba_sty_literary,gemba_term_literary,mqm_score_acc,mqm_score_fluency,mqm_score_style,mqm_score_term
Zum zweitenmal und n,"For the second time,",nllb//2007,nllb,de-en,-1.6666666666666667,0.130699872970581,0.025642814114689,2,-5.166666666666667,-5.166666666666667,-50,-10,-5.166666666666667,-2,0,-15,-3,-2,0
Zum zweitenmal und n,For the second and l,translator1//2008,translator,de-en,-0.9166666666666666,0.193438023328781,0.117509119212627,4,-1.0,-1.0,-5,-5,-1.0,-2,0,-5,-4,-2,0
Zum zweitenmal und n,"For the second time,",m2m_100//2009,m2m,de-en,-3.25,0.072094321250915,0.102904565632343,2,-3.0833333333333335,-5.166666666666667,-50,-6,-5.166666666666667,-6,0,-36,-2,-1,0
Zum zweitenmal und n,"Twice, and now defin",translator3//2010,translator,de-en,-0.5,0.197809189558029,0.063893072307109,2,-1.0,-1.0,-5,-5,-1.0,-1,-1,-4,-1,-1,0
Zum zweitenmal und n,For the second time ,batch1_Unbabel_TowerInstruct-7B-v0.2//2011,towerinstruct-7b-v0.2,de-en,-2.6666666666666665,0.234043017029762,0.11238956451416,4,-3.5,-5.166666666666667,-50,-6,-5.166666666666667,-6,0,-26,-4,-2,0
Zum zweitenmal und n,"For the second time,",batch1_Qwen_Qwen2-beta-7B-Chat//2012,qwen2-beta-7b-chat,de-en,-1.75,0.196294739842414,0.187018573284149,4,-0.5833333333333334,-0.6666666666666666,-5,-1,-0.6666666666666666,-2,0,-19,-1,-1,0
Zum zweitenmal und n,"For the second time,",batch1_meta-llama_Meta-Llama-3-8B-Instruct//2013,meta-llama-3-8b-instruct,de-en,-0.4166666666666667,0.191416025161743,0.159036293625831,4,-1.0,-1.0,-5,-1,-1.0,-6,0,-4,-1,0,0
Zum zweitenmal und n,"For the second time,",google translate//2014,google translate,de-en,-0.16666666666666666,0.247105285525321,0.305550009012222,4,-0.5833333333333334,-1.0,-5,-5,-1.0,-2,0,-1,0,-1,0
Zum zweitenmal und n,For the second time—,translator2//2015,translator,de-en,0.0,0.196905001997947,0.256457090377807,4,-0.5833333333333334,-1.0,-5,-5,-1.0,-2,0,0,0,0,0
Zum zweitenmal und n,For the second time ,batch1_google_gemma-1.1-7b-it//2016,gemma-1.1-7b-it,de-en,-1.8333333333333333,0.194223180413246,0.143940061330795,4,-3.0833333333333335,-5.166666666666667,-50,-6,-5.166666666666667,-6,0,-21,0,0,0
Zum zweitenmal und n,"For the second time,",translation_gpt4o//2017,gpt4o,de-en,-0.25,0.196397498250007,0.237014755606651,4,-1.0,-0.5833333333333334,-5,-1,-0.5833333333333334,-1,0,-2,0,-1,0
Als am frühen Morgen,When the waitress ar,m2m_100//2018,m2m,de-en,-7.4,0.337483674287796,0.251525074243545,3,-27.4,-13.4,-55,-6,-13.4,-6,0,-34,-1,-2,0
Als am frühen Morgen,When the maid arrive,nllb//2019,nllb,de-en,-8.2,0.19973400235176,0.289331942796707,2,-12.4,-8.4,-30,-6,-8.4,-6,0,-30,-5,-6,0
Als am frühen Morgen,Early in the morning,translator2//2020,translator,de-en,-0.2,0.209896877408027,0.204331517219543,4,-7.4,-7.4,-25,-6,-7.4,-6,0,0,0,0,0
Als am frühen Morgen,As the maid arrived ,batch1_meta-llama_Meta-Llama-3-8B-Instruct//2021,meta-llama-3-8b-instruct,de-en,-3.0,0.354624897241592,0.285336554050445,3,-6.4,-7.4,-26,-5,-7.4,-6,0,-13,0,-3,0
Als am frühen Morgen,When the housekeeper,batch1_Qwen_Qwen2-beta-7B-Chat//2022,qwen2-beta-7b-chat,de-en,-9.4,0.159157291054725,0.102361507713794,4,-7.4,-7.6,-26,-6,-7.6,-6,0,-18,-13,-17,0
Als am frühen Morgen,When the charwoman a,translation_gpt4o//2023,gpt4o,de-en,-0.2,0.38391038775444,0.458437412977218,4,-2.4,-2.4,-5,-6,-2.4,-1,0,0,0,0,0
Als am frühen Morgen,When the maid arrive,batch1_google_gemma-1.1-7b-it//2024,gemma-1.1-7b-it,de-en,-3.8,0.421121954917907,0.387518674135208,4,-6.4,-7.4,-26,-5,-7.4,-6,0,-14,0,-5,0
Als am frühen Morgen,When the servant cam,deepl//2025,deepl,de-en,-2.4,0.479292154312133,0.383417040109634,4,-1.4,-1.4,-5,-1,-1.4,-1,0,-10,0,-7,0
Als am frühen Morgen,When the charwoman a,translator3//2026,translator,de-en,0.0,0.249519571661949,0.258346498012542,1,-1.4,-1.4,-5,-1,-1.4,-1,0,0,0,0,0
Als am frühen Morgen,When the maid came e,google translate//2027,google translate,de-en,-1.2,0.450069397687912,0.298888027667999,2,-6.4,-7.4,-26,-5,-7.4,-6,0,0,-6,0,0
Als am frühen Morgen,When the woman came ,batch1_Unbabel_TowerInstruct-7B-v0.2//2028,towerinstruct-7b-v0.2,de-en,-1.8,0.3051078915596,0.317026704549789,2,-7.4,-7.4,-25,-6,-7.4,-6,0,-7,0,-4,0
Als am frühen Morgen,When the charwoman c,translator1//2029,translator,de-en,0.0,0.258825272321701,0.256215244531631,4,-1.4,-1.4,-5,-1,-1.4,-1,0,0,0,0,0
»Was ist mit mir ges,"""What has happened t",nllb//2030,nllb,de-en,-1.4,0.7194529771804811,0.479575008153915,4,-6.4,-7.4,-30,-5,-7.4,-2,0,-3,-3,-1,0
»Was ist mit mir ges,"""What has happened t",deepl//2031,deepl,de-en,-0.2,0.805907845497131,0.6776465177536011,4,-0.2,-1.4,-5,-1,-1.4,-1,0,0,0,0,0
»Was ist mit mir ges,"""What's happened to ",batch1_Qwen_Qwen2-beta-7B-Chat//2032,qwen2-beta-7b-chat,de-en,-1.0,0.7380150556564331,0.471111863851547,4,-2.4,-2.4,-10,-1,-2.4,-1,0,-4,0,-1,0
»Was ist mit mir ges,“What has happened t,m2m_100//2033,m2m,de-en,-1.0,0.752601027488708,0.642922163009643,4,-1.4,-2.4,-5,-5,-2.4,-2,0,-3,-1,-1,0
»Was ist mit mir ges,"""What had happened t",batch1_google_gemma-1.1-7b-it//2034,gemma-1.1-7b-it,de-en,-2.6,0.7373223304748531,0.456923186779022,4,-1.4,-2.4,-5,-1,-2.4,-6,0,-11,-1,-1,0
»Was ist mit mir ges,‘What’s happened to ,translator2//2035,translator,de-en,-0.2,0.7783343791961671,0.614096641540527,4,-2.4,-2.4,-5,-5,-2.4,-2,0,0,0,0,0
»Was ist mit mir ges,»What has happened t,translation_gpt4o//2036,gpt4o,de-en,0.0,0.7717756032943721,0.717827558517456,4,-2.4,-2.4,-5,-5,-2.4,-2,0,0,0,0,0
»Was ist mit mir ges,“What in the world h,translator3//2037,translator,de-en,-0.6,0.760724306106567,0.574107646942138,4,-1.4,-2.4,-5,-5,-2.4,-2,0,-2,0,-1,0
»Was ist mit mir ges,What had happened to,batch1_Unbabel_TowerInstruct-7B-v0.2//2038,towerinstruct-7b-v0.2,de-en,-1.6,0.6796551346778871,0.483508437871933,4,-1.4,-2.4,-5,-5,-2.4,-2,0,-6,-2,0,0
»Was ist mit mir ges,“What has happened t,translator1//2039,translator,de-en,-1.2,0.7714595198631281,0.5864177942276001,4,-1.4,-2.4,-5,-5,-2.4,-2,0,0,-1,0,0
»Was ist mit mir ges,"""What has happened t",google translate//2040,google translate,de-en,0.0,0.7989199757575981,0.714284777641296,4,-1.4,-2.4,-5,-5,-2.4,-2,0,0,0,0,0
»Was ist mit mir ges,What has happened to,batch1_meta-llama_Meta-Llama-3-8B-Instruct//2041,meta-llama-3-8b-instruct,de-en,-0.2,0.7650039196014401,0.7091908454895021,4,-1.2,-1.4,-5,-1,-1.4,-1,0,0,0,0,0
"Einmal, es war wohl ","Once, a month had pa",m2m_100//2042,m2m,de-en,-3.0,0.186973109841346,0.184515625238418,4,-6.166666666666667,-6.166666666666667,-30,-5,-6.166666666666667,-2,0,-18,0,-1,0
"Einmal, es war wohl ",It had been about a ,batch1_meta-llama_Meta-Llama-3-8B-Instruct//2043,meta-llama-3-8b-instruct,de-en,-1.0,0.191828861832618,0.085133858025074,4,-2.0,-2.0,-5,-5,-2.0,-2,0,-6,0,0,0
"Einmal, es war wohl ","Once, it had been al",batch1_Unbabel_TowerInstruct-7B-v0.2//2044,towerinstruct-7b-v0.2,de-en,-1.1666666666666667,0.186600908637046,0.250686019659042,4,-2.0,-2.1666666666666665,-5,-5,-2.1666666666666665,-3,0,-6,0,-1,0
"Einmal, es war wohl ",One month had passed,batch1_google_gemma-1.1-7b-it//2045,gemma-1.1-7b-it,de-en,-2.8333333333333335,0.199372723698616,0.175689443945884,4,-5.333333333333333,-6.166666666666667,-26,-5,-6.166666666666667,-6,0,-16,0,-1,0
"Einmal, es war wohl ",It would not have be,nllb//2046,nllb,de-en,-25.0,-0.055806264281272,-0.000166315061505,1,-6.166666666666667,-10.5,-30,-30,-10.5,-1,-1,0,0,0,0
"Einmal, es war wohl ",Once—it must have be,translator3//2047,translator,de-en,0.0,0.196258515119552,0.285138010978698,4,-2.0,-2.0,-5,-5,-2.0,-2,0,0,0,0,0
"Einmal, es war wohl ",On one occasion (abo,translator2//2048,translator,de-en,-0.5,0.194388583302497,0.10925868153572,2,-2.0,-2.0,-5,-5,-2.0,-2,0,-2,0,-1,0
"Einmal, es war wohl ","Once, a month had al",google translate//2049,google translate,de-en,0.0,0.191992819309234,0.243326619267463,4,-2.0,-2.0,-5,-5,-2.0,-2,0,0,0,0,0
"Einmal, es war wohl ","Once, it must have b",translation_gpt4o//2050,gpt4o,de-en,-0.16666666666666666,0.197674050927162,0.272629052400589,2,-2.0,-2.0,-5,-6,-2.0,-1,0,0,0,0,0
"Einmal, es war wohl ","Once, it had been a ",batch1_Qwen_Qwen2-beta-7B-Chat//2051,qwen2-beta-7b-chat,de-en,-3.3333333333333335,0.185653775930404,0.081037677824497,2,-6.166666666666667,-6.166666666666667,-30,-6,-6.166666666666667,-1,0,-18,-1,-1,0
"Einmal, es war wohl ","Once, it had probabl",deepl//2052,deepl,de-en,-3.6666666666666665,0.184470906853675,0.190984904766082,2,-5.5,-6.166666666666667,-25,-6,-6.166666666666667,-6,0,-21,0,-1,0
"Einmal, es war wohl ","Once, approximately ",translator1//2053,translator,de-en,-0.16666666666666666,0.195083186030387,0.069424763321876,5,-2.0,-2.0,-5,-5,-2.0,-2,0,0,0,0,0
Solche in seinem geg,Such were the though,translator1//2054,translator,de-en,-0.6666666666666666,0.771381199359893,0.6469755768775941,5,-4.0,-4.0,-5,-5,-4.0,-2,0,-1,0,-1,0
Solche in seinem geg,Such useless thought,batch1_Unbabel_TowerInstruct-7B-v0.2//2055,towerinstruct-7b-v0.2,de-en,-1.6666666666666667,0.467400223016738,0.523220658302307,5,-4.0,-4.0,-5,-5,-4.0,-2,0,0,0,0,0
Solche in seinem geg,In his present condi,batch1_google_gemma-1.1-7b-it//2056,gemma-1.1-7b-it,de-en,-3.6666666666666665,0.581276774406433,0.431671202182769,5,-2.0,-4.0,-5,-5,-4.0,-2,0,-10,-1,0,0
Solche in seinem geg,In his present situa,translator2//2057,translator,de-en,-1.0,0.6559950709342951,0.64577841758728,5,-4.0,-4.0,-5,-6,-4.0,-1,0,-1,-2,0,0
Solche in seinem geg,Such forgettable tho,batch1_Qwen_Qwen2-beta-7B-Chat//2058,qwen2-beta-7b-chat,de-en,-5.666666666666667,0.479825884103775,0.209091380238533,5,-10.666666666666666,-4.0,-5,-5,-4.0,-2,0,-16,0,-1,0
Solche in seinem geg,"Such thoughts, quite",deepl//2059,deepl,de-en,-0.6666666666666666,0.633364558219909,0.593657851219177,5,-2.3333333333333335,-4.0,-5,-5,-4.0,-2,0,-1,0,-2,0
Solche in seinem geg,"Thoughts like these,",translator3//2060,translator,de-en,0.0,0.68160992860794,0.674853444099426,5,-0.6666666666666666,-4.0,-5,-5,-4.0,-2,0,0,0,0,0
Solche in seinem geg,Such useless thought,batch1_meta-llama_Meta-Llama-3-8B-Instruct//2061,meta-llama-3-8b-instruct,de-en,-1.0,0.826939105987548,0.6934819221496581,5,-4.0,-4.0,-5,-5,-4.0,-2,0,-2,0,-1,0
Solche in seinem geg,"Such thoughts, quite",nllb//2062,nllb,de-en,-0.3333333333333333,0.7048292160034181,0.6250145435333251,5,-2.3333333333333335,-4.0,-5,-5,-4.0,-2,0,0,0,0,0
Solche in seinem geg,Such useless thought,m2m_100//2063,m2m,de-en,-4.0,0.584904789924621,0.453078240156173,5,-12.0,-12.333333333333334,-30,-5,-12.333333333333334,-2,0,-1,-11,0,0
Solche in seinem geg,Such completely usel,translation_gpt4o//2064,gpt4o,de-en,-0.6666666666666666,0.8008934855461121,0.7677174806594841,2,-2.3333333333333335,-4.0,-5,-5,-4.0,-2,0,-1,0,-1,0
Solche in seinem geg,"Such thoughts, quite",google translate//2065,google translate,de-en,-0.3333333333333333,0.787025928497314,0.567625641822814,2,-2.0,-4.0,-5,-5,-4.0,-2,0,0,0,0,0
Oft lag er dort die ,Often he lay there a,m2m_100//2066,m2m,de-en,-4.75,0.4037726521492,0.384558886289596,4,-9.25,-15.5,-50,-6,-15.5,-6,0,-12,0,-7,0
Oft lag er dort die ,Many a time he lay t,batch1_Unbabel_TowerInstruct-7B-v0.2//2067,towerinstruct-7b-v0.2,de-en,-3.5,0.303236365318298,0.352630496025085,2,-9.25,-9.25,-25,-6,-9.25,-6,0,-13,0,-1,0
Oft lag er dort die ,Often he would lie t,translator3//2068,translator,de-en,-0.75,0.339281171560287,0.257009387016296,4,-1.75,-3.0,-5,-5,-3.0,-2,0,-1,0,-2,0
Oft lag er dort die ,He would often lie t,deepl//2069,deepl,de-en,-1.75,0.522414088249206,0.569996356964111,2,-1.75,-2.0,-5,-1,-2.0,-1,0,-7,0,0,0
Oft lag er dort die ,Often he would lie t,google translate//2070,google translate,de-en,-1.5,0.530628085136413,0.691799879074096,2,-1.75,-3.0,-5,-5,-3.0,-2,0,-1,-5,0,0
Oft lag er dort die ,He often lay there t,translation_gpt4o//2071,gpt4o,de-en,-0.25,0.407720416784286,0.435104817152023,4,-1.75,-0.75,0,0,-0.75,-2,0,0,0,0,0
Oft lag er dort die ,He often lay there f,batch1_meta-llama_Meta-Llama-3-8B-Instruct//2072,meta-llama-3-8b-instruct,de-en,-3.25,0.390400826930999,0.464793860912323,2,-3.0,-3.0,-5,-5,-3.0,-2,0,-11,0,-2,0
Oft lag er dort die ,Often he lay there a,translator2//2073,translator,de-en,-2.0,0.266595005989074,0.085886776447296,2,-1.75,-2.0,-5,-1,-2.0,-2,0,-2,0,-6,0
Oft lag er dort die ,He often lay there f,batch1_google_gemma-1.1-7b-it//2074,gemma-1.1-7b-it,de-en,-2.75,0.572922110557556,0.488494157791137,1,-3.0,-3.25,-5,-6,-3.25,-2,0,-8,0,-3,0
Oft lag er dort die ,Often he lay there a,nllb//2075,nllb,de-en,-2.0,0.157916754484176,0.173071160912513,2,-15.25,-15.5,-50,-10,-15.5,-2,0,-7,-1,0,0
Oft lag er dort die ,He often lay there t,translator1//2076,translator,de-en,-0.25,0.389622837305068,0.369369387626647,1,-3.0,-3.0,-5,-5,-3.0,-2,0,0,0,0,0
Oft lag er dort die ,He often spent the e,batch1_Qwen_Qwen2-beta-7B-Chat//2077,qwen2-beta-7b-chat,de-en,-3.75,0.404905408620834,0.363793820142745,1,-9.25,-9.25,-25,-6,-9.25,-6,0,-8,-2,0,0
Und wenn nun auch Gr,And even if Gregor h,batch1_meta-llama_Meta-Llama-3-8B-Instruct//2078,meta-llama-3-8b-instruct,de-en,-1.0,0.818006694316864,0.7202570438385011,1,-7.0,-12.0,-5,-5,-12.0,-2,0,0,0,0,0
Und wenn nun auch Gr,"And although Gregor,",batch1_Qwen_Qwen2-beta-7B-Chat//2079,qwen2-beta-7b-chat,de-en,-2.0,0.72867065668106,0.761465430259704,1,-12.0,-12.0,-5,-5,-12.0,-2,0,-2,0,0,0
Und wenn nun auch Gr,And even though Greg,batch1_Unbabel_TowerInstruct-7B-v0.2//2080,towerinstruct-7b-v0.2,de-en,-3.0,0.7244215607643121,0.5136779546737671,1,-12.0,-12.0,-5,-5,-12.0,-2,0,-2,-1,0,0
Und wenn nun auch Gr,And even though Greg,deepl//2081,deepl,de-en,-4.0,0.7784200906753541,0.515787661075592,1,-12.0,-12.0,-5,-5,-12.0,-2,0,-2,-2,-1,0
Und wenn nun auch Gr,"And now, though Greg",nllb//2082,nllb,de-en,-13.0,0.762764334678649,0.429188698530197,1,-12.0,-12.0,-5,-6,-12.0,-1,0,-12,0,-1,0
Und wenn nun auch Gr,And if even Gregory ,m2m_100//2083,m2m,de-en,-15.0,0.57829612493515,0.273994296789169,1,-37.0,-37.0,-26,-5,-37.0,-6,0,-14,0,-2,0
Und wenn nun auch Gr,"And now, even though",translation_gpt4o//2084,gpt4o,de-en,0.0,0.812760472297668,0.558121085166931,1,-11.0,-12.0,-5,-5,-12.0,-2,0,0,0,0,0
Und wenn nun auch Gr,And even though this,translator3//2085,translator,de-en,0.0,0.78203409910202,0.831081748008728,1,-1.0,-12.0,-5,-6,-12.0,-1,0,0,0,0,0
Und wenn nun auch Gr,"And if Gregor, despi",batch1_google_gemma-1.1-7b-it//2086,gemma-1.1-7b-it,de-en,-16.0,0.7327307462692261,0.4510498046875,1,-12.0,-37.0,-26,-5,-37.0,-6,0,-16,0,0,0
Und wenn nun auch Gr,And if through his w,translator2//2087,translator,de-en,-2.0,0.7708833217620851,0.546411514282226,1,-12.0,-13.0,-5,-6,-13.0,-2,0,-2,0,0,0
Und wenn nun auch Gr,And even though Greg,google translate//2088,google translate,de-en,-6.0,0.804584145545959,0.525725245475769,1,-7.0,-12.0,-5,-6,-12.0,-1,0,-6,0,-1,0
Und wenn nun auch Gr,"And now, although Gr",translator1//2089,translator,de-en,0.0,0.665784657001495,0.635690927505493,1,-12.0,-12.0,-5,-6,-12.0,-1,0,0,0,0,0
Schon war er so weit,He had already reach,translation_gpt4o//2090,gpt4o,de-en,-0.46153846153846156,0.195707917213439,0.208471894264221,4,-1.0,-1.0,-5,-5,-1.0,-3,0,-6,0,0,0
Schon war er so weit,He was already out s,translator1//2091,translator,de-en,0.0,0.189858108758926,0.196925729513168,2,-1.0,-1.0,-5,-5,-1.0,-2,-1,0,0,0,0
Schon war er so weit,He was already so fa,m2m_100//2092,m2m,de-en,-5.3076923076923075,0.188649773597717,0.195341914892196,0,-4.769230769230769,-3.230769230769231,-30,-6,-3.230769230769231,-6,0,-49,-11,-10,0
Schon war er so weit,He had already reach,google translate//2093,google translate,de-en,-0.9230769230769231,0.206149756908416,0.197978943586349,4,-0.9230769230769231,-0.9230769230769231,-5,-5,-0.9230769230769231,-2,0,-2,-1,-8,-1
Schon war er so weit,He was already so fa,batch1_google_gemma-1.1-7b-it//2094,gemma-1.1-7b-it,de-en,-3.923076923076923,0.188053578138351,0.202208146452903,2,-2.8461538461538463,-4.769230769230769,-50,-6,-4.769230769230769,-6,0,-33,-10,-8,0
Schon war er so weit,He had already got t,translator2//2095,translator,de-en,-0.3076923076923077,0.198332011699676,0.223341330885887,4,-0.9230769230769231,-1.3846153846153846,-10,-6,-1.3846153846153846,-2,0,0,-2,-2,0
Schon war er so weit,He was already so fa,batch1_Qwen_Qwen2-beta-7B-Chat//2096,qwen2-beta-7b-chat,de-en,-2.1538461538461537,0.198217436671257,0.198523074388504,5,-2.923076923076923,-2.923076923076923,-30,-6,-2.923076923076923,-2,0,-24,-1,-3,0
Schon war er so weit,He was already so fa,deepl//2097,deepl,de-en,-1.5384615384615385,0.193423584103584,0.197929397225379,2,-0.9230769230769231,-0.9230769230769231,-5,-5,-0.9230769230769231,-2,0,-17,-1,-2,0
Schon war er so weit,Already he’d reached,translator3//2098,translator,de-en,-0.15384615384615385,0.199048087000846,0.219474673271179,4,-0.9230769230769231,-0.9230769230769231,-5,-5,-0.9230769230769231,-2,0,0,0,-2,0
Schon war er so weit,He had gotten so far,batch1_Unbabel_TowerInstruct-7B-v0.2//2099,towerinstruct-7b-v0.2,de-en,-3.3076923076923075,0.190272331237792,0.195540845394134,4,-0.9230769230769231,-0.9230769230769231,-5,-6,-0.9230769230769231,-1,0,-39,-2,-2,0
Schon war er so weit,He had already reach,batch1_meta-llama_Meta-Llama-3-8B-Instruct//2100,meta-llama-3-8b-instruct,de-en,-2.3076923076923075,0.191266015172004,0.198332458734512,4,-0.9230769230769231,-2.8461538461538463,-30,-6,-2.8461538461538463,-1,0,-28,-1,-1,0
Schon war er so weit,He had already reach,nllb//2101,nllb,de-en,-1.0769230769230769,0.063462905585765,0.208485350012779,4,-2.5384615384615383,-2.8461538461538463,-30,-5,-2.8461538461538463,-2,0,-12,0,-2,0
»Haben Sie auch nur ,“Did you understand ,translator1//2102,translator,de-en,0.0,0.288136661052703,0.158691331744194,4,-0.9230769230769231,-0.9230769230769231,-5,-5,-0.9230769230769231,-2,0,0,0,0,0
»Haben Sie auch nur ,“Have you understood,m2m_100//2103,m2m,de-en,-3.3846153846153846,0.248823717236518,0.107774771749973,4,-4.769230769230769,-4.769230769230769,-51,-5,-4.769230769230769,-6,0,-44,0,0,0
»Haben Sie auch nur ,“Did you understand ,translator3//2104,translator,de-en,-0.23076923076923078,0.305066615343093,0.225665137171745,4,-0.9230769230769231,-0.9230769230769231,-5,-5,-0.9230769230769231,-2,0,-2,0,-1,0
»Haben Sie auch nur ,"""Did you understand ",nllb//2105,nllb,de-en,-2.5384615384615383,0.144046917557716,0.079123273491859,4,-4.769230769230769,-4.769230769230769,-51,-5,-4.769230769230769,-6,0,-33,0,0,0
»Haben Sie auch nur ,"""Did you understand ",google translate//2106,google translate,de-en,-0.07692307692307693,0.322178721427917,0.176562085747718,4,-0.5384615384615384,-0.9230769230769231,-5,-5,-0.9230769230769231,-2,0,0,0,0,0
»Haben Sie auch nur ,"""Did you understand ",deepl//2107,deepl,de-en,-1.1538461538461537,0.339597970247268,0.14237992465496,4,-0.9230769230769231,-0.9230769230769231,-5,-5,-0.9230769230769231,-2,0,-13,-1,-1,0
»Haben Sie auch nur ,"""Did you even unders",batch1_Unbabel_TowerInstruct-7B-v0.2//2108,towerinstruct-7b-v0.2,de-en,-1.2307692307692308,0.336069524288177,0.101420432329177,5,-0.9230769230769231,-0.9230769230769231,-5,-5,-0.9230769230769231,-2,0,-11,-2,-3,0
»Haben Sie auch nur ,"""Did you understand ",batch1_google_gemma-1.1-7b-it//2109,gemma-1.1-7b-it,de-en,-1.7692307692307692,0.300955682992935,0.132776945829391,4,-0.9230769230769231,-0.9230769230769231,-5,-5,-0.9230769230769231,-2,0,-22,0,0,0
»Haben Sie auch nur ,"""Did you even unders",batch1_Qwen_Qwen2-beta-7B-Chat//2110,qwen2-beta-7b-chat,de-en,-1.4615384615384615,0.291018694639205,0.22546349465847,4,-0.9230769230769231,-0.9230769230769231,-5,-5,-0.9230769230769231,-2,0,-19,0,-1,0
»Haben Sie auch nur ,Do you understand a ,batch1_meta-llama_Meta-Llama-3-8B-Instruct//2111,meta-llama-3-8b-instruct,de-en,-1.0,0.245538935065269,0.22620141506195,4,-0.9230769230769231,-2.5384615384615383,-26,-5,-2.5384615384615383,-1,-1,-11,0,-2,0
»Haben Sie auch nur ,"""Did you understand ",translation_gpt4o//2112,gpt4o,de-en,-0.15384615384615385,0.440794110298156,0.086359031498432,4,-0.9230769230769231,-0.9230769230769231,-5,-5,-0.9230769230769231,-2,0,0,-2,0,0
»Haben Sie auch nur ,‘Did you understood ,translator2//2113,translator,de-en,-0.07692307692307693,0.268555909395217,0.238553285598754,3,-2.5384615384615383,-2.923076923076923,-25,-6,-2.923076923076923,-6,-1,0,0,0,0
"»Liebe Eltern,« sagt","“My dear parents,” s",translator1//2114,translator,de-en,0.0,0.870931923389434,0.460927337408065,3,-1.75,-3.0,-5,-5,-3.0,-2,0,0,0,0,0
"»Liebe Eltern,« sagt","""Dear parents,"" said",deepl//2115,deepl,de-en,0.0,0.8424904346466061,0.361889898777008,3,-1.75,-3.0,-5,-5,-3.0,-2,0,0,0,0,0
"»Liebe Eltern,« sagt","»Dear parents,« said",translation_gpt4o//2116,gpt4o,de-en,-0.5,0.8666914701461791,0.870421230792999,3,-2.0,-3.0,-5,-5,-3.0,-2,0,0,-2,0,0
"»Liebe Eltern,« sagt","""Dear parents"", said",nllb//2117,nllb,de-en,-0.5,0.7821409702301021,0.5137561559677121,3,-1.75,-3.0,-5,-5,-3.0,-2,0,-2,0,0,0
"»Liebe Eltern,« sagt","‘My dear parents,’ s",translator2//2118,translator,de-en,-0.25,0.8084193468093871,0.7491439580917351,3,-3.0,-3.0,-5,-5,-3.0,-2,0,0,0,0,0
"»Liebe Eltern,« sagt","“Dear parents,” his ",translator3//2119,translator,de-en,0.0,0.832960069179534,0.376871526241302,3,-1.75,-1.75,-5,-1,-1.75,-1,0,0,0,0,0
"»Liebe Eltern,« sagt","""Dear Parents,"" said",batch1_Qwen_Qwen2-beta-7B-Chat//2120,qwen2-beta-7b-chat,de-en,-1.75,0.736945927143096,0.313335239887237,3,-1.5,-1.75,-5,-1,-1.75,-1,0,-6,-1,0,0
"»Liebe Eltern,« sagt","""Dear parents,"" said",google translate//2121,google translate,de-en,-0.25,0.852485418319702,0.7046685218811031,3,-0.5,-3.0,-5,-1,-3.0,-6,0,0,0,0,0
"»Liebe Eltern,« sagt","""Dear parents,"" said",batch1_google_gemma-1.1-7b-it//2122,gemma-1.1-7b-it,de-en,-0.75,0.7496784329414361,0.36928704380989,4,-3.0,-3.0,-5,-5,-3.0,-2,0,-2,0,-1,0
"»Liebe Eltern,« sagt","""Dear parents,"" said",batch1_meta-llama_Meta-Llama-3-8B-Instruct//2123,meta-llama-3-8b-instruct,de-en,-2.0,0.802592515945434,0.600102961063385,4,-7.75,-8.0,-25,-5,-8.0,-2,0,-7,0,-1,0
